epoch,step,train_loss,val_loss,val_mae,val_rmse
0,4,3.02897310256958,,,
0,9,2.338515281677246,,,
0,14,1.0803383588790894,,,
0,19,2.0880939960479736,,,
0,24,0.8974079489707947,,,
0,29,0.7069734930992126,,,
0,34,0.44624269008636475,,,
0,39,0.2637521028518677,,,
0,44,0.18136394023895264,,,
0,49,0.056904517114162445,,,
0,54,0.061305202543735504,,,
0,59,0.02934499830007553,,,
0,64,-0.015400152653455734,,,
0,69,0.3160989284515381,,,
0,74,-0.04593612998723984,,,
0,79,0.13449712097644806,,,
0,84,-0.037307724356651306,,,
0,89,0.00784908514469862,,,
0,94,0.18287870287895203,,,
0,99,0.00030651502311229706,,,
0,104,-0.02923452854156494,,,
0,109,0.027962280437350273,,,
0,114,-0.029911618679761887,,,
0,119,0.05974578857421875,,,
0,124,0.01877368800342083,,,
0,129,0.1856919676065445,,,
0,134,-0.01315285637974739,,,
0,139,0.04694141820073128,,,
0,144,0.02986885793507099,,,
0,149,0.02000545524060726,,,
0,154,0.07101545482873917,,,
0,159,-0.061855170875787735,,,
0,164,-0.01714283600449562,,,
0,169,-0.013039475306868553,,,
0,174,-0.0236301738768816,,,
0,179,0.07516635954380035,,,
0,184,-0.03295257315039635,,,
0,189,1.3502655029296875,,,
0,194,0.16304847598075867,,,
0,199,-0.03129804879426956,,,
0,204,-0.03768972307443619,,,
0,209,0.030272850766777992,,,
0,214,-0.056256383657455444,,,
0,219,0.07975956052541733,,,
0,224,0.0832938551902771,,,
0,229,-0.020395591855049133,,,
0,234,-0.06640729308128357,,,
0,239,0.013993177562952042,,,
0,244,-0.014399535953998566,,,
0,249,1.4154014587402344,,,
0,254,-0.08309962600469589,,,
0,259,-0.04074711725115776,,,
0,264,0.015748517587780952,,,
0,269,-0.05598406493663788,,,
0,274,-0.028894225135445595,,,
0,279,-0.03712519258260727,,,
0,284,-0.032844144850969315,,,
0,289,-0.020300375297665596,,,
0,294,-0.02114412747323513,,,
0,299,0.09251944720745087,,,
0,304,-0.06474263966083527,,,
0,309,0.010651365853846073,,,
0,314,-0.02474374696612358,,,
0,319,-0.02699344977736473,,,
0,324,0.013688836246728897,,,
0,329,-0.07877057790756226,,,
0,334,-0.0038059279322624207,,,
0,339,-0.02944750338792801,,,
0,344,-0.04696954786777496,,,
0,349,-0.07620987296104431,,,
0,354,-0.01822272315621376,,,
0,359,-0.05992123484611511,,,
0,364,-0.011454794555902481,,,
0,369,-0.06853874027729034,,,
0,374,0.09786112606525421,,,
0,379,-0.03624861687421799,,,
0,384,-0.08688163757324219,,,
0,389,-0.09389816224575043,,,
0,394,-0.08836521953344345,,,
0,399,-0.006734728813171387,,,
0,404,-0.054553184658288956,,,
0,409,-0.09117771685123444,,,
0,414,-0.06044763699173927,,,
0,419,-0.07664357125759125,,,
0,424,-0.042872920632362366,,,
0,429,-0.06346115469932556,,,
0,434,-0.011201714165508747,,,
0,439,-0.06294526159763336,,,
0,444,-0.03896191716194153,,,
0,449,-0.003906507045030594,,,
0,454,-0.06854361295700073,,,
0,459,-0.0751962885260582,,,
0,464,-0.12461907416582108,,,
0,469,-0.054990798234939575,,,
